img_file,family,species
38273,Balistidae,Abalistes stellatus
36105,Scorpaenidae,Ablabys macracanthus
106627,Scorpaenidae,Ablabys taenianotus
59645,Scorpaenidae,Ablabys taenianotus
107816,Belonidae,Ablennes hians
49938,Anostomidae,Abramites hypselonotus
76135,Pomacentridae,Abudefduf abdominalis
24035,Pomacentridae,Abudefduf bengalensis
91676,Pomacentridae,Abudefduf caudobimaculatus
20729,Pomacentridae,Abudefduf lorenzi
30310,Pomacentridae,Abudefduf notatus
39853,Pomacentridae,Abudefduf septemfasciatus
22104,Pomacentridae,Abudefduf sexfasciatus
31297,Pomacentridae,Abudefduf sordidus
141489,Pomacentridae,Abudefduf vaigiensis
20587,Percophidae,Acanthaphritis barbatum
20606,Percophidae,Acanthaphritis unoorum
25849,Cepolidae,Acanthocepola indica
108185,Cepolidae,Acanthocepola krusensternii
10144,Cepolidae,Acanthocepola limbata
80378,Pomacentridae,Acanthochromis polyacanthus
89566,Scombridae,Acanthocybium solandri
107286,Gobiidae,Acanthogobius flavimanus
37465,Gobiidae,Acanthogobius flavimanus
21462,Gobiidae,Acanthogobius insularis
103,Gobiidae,Acanthogobius lactipes
55022,Gobiidae,Acanthogobius lactipes
46099,Sparidae,Acanthopagrus chinshira
107305,Sparidae,Acanthopagrus latus
107118,Sparidae,Acanthopagrus pacificus
107307,Sparidae,Acanthopagrus schlegelii
19038,Sparidae,Acanthopagrus sivicolus
75397,Acanthoclinidae,Acanthoplesiops psilogaster
44153,Pleuronectidae,Acanthopsetta nadeshnyi
88086,Aploactinidae,Acanthosphex leurynnis
76126,Acanthuridae,Acanthurus achilles
5244,Acanthuridae,Acanthurus bariene
89485,Acanthuridae,Acanthurus blockii
25640,Acanthuridae,Acanthurus coeruleus
5510,Acanthuridae,Acanthurus coeruleus
11964,Acanthuridae,Acanthurus dussumieri
72342,Acanthuridae,Acanthurus guttatus
72630,Acanthuridae,Acanthurus japonicus
72339,Acanthuridae,Acanthurus leucopareius
15759,Acanthuridae,Acanthurus lineatus
77616,Acanthuridae,Acanthurus maculiceps
25645,Acanthuridae,Acanthurus mata
140761,Acanthuridae,Acanthurus nigricans
33549,Acanthuridae,Acanthurus nigricauda
17513,Acanthuridae,Acanthurus nigrofuscus
141639,Acanthuridae,Acanthurus olivaceus
15200,Acanthuridae,Acanthurus pyroferus
140520,Acanthuridae,Acanthurus thompsoni
107257,Acanthuridae,Acanthurus triostegus
28060,Acanthuridae,Acanthurus xanthopterus
19055,Gobiidae,Acentrogobius audax
43198,Gobiidae,Acentrogobius caninus
98925,Gobiidae,Acentrogobius cenderawasih
20026,Gobiidae,Acentrogobius janthinopterus
41624,Gobiidae,Acentrogobius moloanus
42459,Gobiidae,Acentrogobius multifasciatus
95703,Gobiidae,Acentrogobius phlaumii
19057,Gobiidae,Acentrogobius suluensis
17438,Gobiidae,Acentrogobius viganensis
37136,Gobiidae,Acentrogobius virgatulus
42555,Gobiidae,Acentrogobius viridipunctatus
76428,Syngnathidae,Acentronura (Acentronura) gracilissima
76432,Syngnathidae,Acentronura (Acentronura) gracilissima
1213,Syngnathidae,Acentronura (Acentronura) tentaculata
68541,Syngnathidae,Acentronura (Acentronura) tentaculata
44757,Cyprinidae,Acheilognathus cyanostigma
54481,Cyprinidae,Acheilognathus macropterus
56077,Cyprinidae,Acheilognathus melanogaster
43046,Cyprinidae,Acheilognathus rhombeus
44734,Cyprinidae,Acheilognathus tabira erythropterus
44737,Cyprinidae,Acheilognathus tabira jordani
56127,Cyprinidae,Acheilognathus tabira nakamurae
44764,Cyprinidae,Acheilognathus tabira tabira
43628,Cyprinidae,Acheilognathus tabira tohokuensis
48158,Cyprinidae,Acheilognathus typus
55417,Cyprinidae,Acheilognathus yamatsutae
55646,Acipenseridae,Acipenser baerii
33363,Monacanthidae,Acreichthys hajam
72457,Monacanthidae,Acreichthys radiatus
41493,Monacanthidae,Acreichthys tomentosus
53324,Monacanthidae,Acreichthys tomentosus
98791,Monacanthidae,Acreichthys tomentosus
47570,Akysidae,Acrochordonichthys rugosus
48805,Acropomatidae,Acropoma japonicum
23640,Centriscidae,Aeoliscus strigatus
107738,Cichlidae,Aequidens pallidus
57604,Pataecidae,Aetapcus maculatus
107445,Serranidae,Aethaloperca rogaa
49305,Myliobatidae,Aetomylaeus flagellum
17312,Myliobatidae,Aetomylaeus vespertilio
47371,Auchenipteridae,Ageneiosus vittatus
141852,Mugilidae,Agonostomus monticola
55521,Microdesmidae,Aioliops megastigma
45852,Albulidae,Albula forsteri
141819,Albulidae,Albula pacifica
2547,Cottidae,Alcichthys elongatus
105881,Halosauridae,Aldrovandia affinis
75417,Carangidae,Alectis ciliaris
89514,Carangidae,Alectis indica
89515,Carangidae,Alectis indica
45790,Alepisauridae,Alepisaurus ferox
49870,Alepocephalidae,Alepocephalus longiceps
57166,Alestiidae,Alestopetersius caudalis
108140,Poeciliidae,Alfaro cultratus
107740,Batrachoididae,Allenbatrachus grunniens
49811,Alopidae,Alopias pelagicus
108242,Alopidae,Alopias superciliosus
50012,Alopidae,Alopias vulpinus
108106,Blenniidae,Alticus saliens
36265,Blenniidae,Alticus saliens
3079,Monacanthidae,Aluterus monoceros
28837,Monacanthidae,Aluterus scriptus
141370,Monacanthidae,Amanses scopas
57038,Cichlidae,Amatitlania nigrofasciatus
51017,Ambassidae,Ambassis ambassis
17384,Ambassidae,Ambassis interrupta
2114,Ambassidae,Ambassis miops
46615,Ambassidae,Ambassis urotaenia
43465,Gobiidae,Amblychaeturichthys hexanema
35090,Gobiidae,Amblychaeturichthys sciistius
28231,Gobiidae,Amblyeleotris arcupinna
17098,Gobiidae,Amblyeleotris aurora
17563,Gobiidae,Amblyeleotris diagonalis
89920,Gobiidae,Amblyeleotris downingi
82500,Gobiidae,Amblyeleotris ellipse
17096,Gobiidae,Amblyeleotris fasciata
20709,Gobiidae,Amblyeleotris fontanesii
29017,Gobiidae,Amblyeleotris guttata
37237,Gobiidae,Amblyeleotris gymnocephala
13228,Gobiidae,Amblyeleotris japonica
93874,Gobiidae,Amblyeleotris katherine
13054,Gobiidae,Amblyeleotris latifasciata
66784,Gobiidae,Amblyeleotris masuii
38756,Gobiidae,Amblyeleotris melanocephala
52435,Gobiidae,Amblyeleotris morishitai
140057,Gobiidae,Amblyeleotris ogasawarensis
10295,Gobiidae,Amblyeleotris periophthalma
22747,Gobiidae,Amblyeleotris randalli
70836,Gobiidae,Amblyeleotris rhyax
17562,Gobiidae,Amblyeleotris rubrimarginata
52438,Gobiidae,Amblyeleotris steinitzi
20914,Gobiidae,Amblyeleotris wheeleri
43135,Gobiidae,Amblyeleotris yanoi
26215,Pomacentridae,Amblyglyphidodon aureus
90663,Pomacentridae,Amblyglyphidodon batunai
31970,Pomacentridae,Amblyglyphidodon curacao
10901,Pomacentridae,Amblyglyphidodon leucogaster
97789,Pomacentridae,Amblyglyphidodon orbicularis
89872,Pomacentridae,Amblyglyphidodon ternatensis
24269,Gobiidae,Amblygobius buanensis
36153,Gobiidae,Amblygobius bynoensis
33880,Gobiidae,Amblygobius decussatus
41621,Gobiidae,Amblygobius esakiae
13013,Gobiidae,Amblygobius hectori
10024,Gobiidae,Amblygobius phalaena
11141,Gobiidae,Amblygobius phalaena
25506,Gobiidae,Amblygobius phalaena
29160,Gobiidae,Amblygobius phalaena
33720,Gobiidae,Amblygobius rainfordi
20689,Gobiidae,Amblygobius sphynx
36005,Gobiidae,Amblygobius sphynx
37530,Gobiidae,Amblygobius stethophthalmus
91681,Pomacentridae,Amblypomacentrus breviceps
54427,Amiidae,Amia calva
45165,Crenuchidae,Ammocryptocharax elegans
60364,Ammodytidae,Ammodytes personatus
88060,Ammodytidae,Ammodytoides kimurai
32912,Pomacentridae,Amphiprion akindynos
58265,Pomacentridae,Amphiprion bicinctus
58264,Pomacentridae,Amphiprion chrysopterus
108418,Pomacentridae,Amphiprion clarkii
108425,Pomacentridae,Amphiprion frenatus
21312,Pomacentridae,Amphiprion melanopus
58260,Pomacentridae,Amphiprion melanopus
12329,Pomacentridae,Amphiprion nigripes
108060,Pomacentridae,Amphiprion ocellaris
27765,Pomacentridae,Amphiprion ocellaris
55935,Pomacentridae,Amphiprion percula
108062,Pomacentridae,Amphiprion perideraion
31956,Pomacentridae,Amphiprion polymnus
78558,Pomacentridae,Amphiprion polymnus
12324,Pomacentridae,Amphiprion sandaracinos
69027,Pomacentridae,Amphiprion sebae
51812,Pomacentridae,Amphiprion thiellei
45406,Anablepidae,Anableps anableps
15755,Labridae,Anampses caeruleopunctatus
72945,Labridae,Anampses caeruleopunctatus
72384,Labridae,Anampses cuvier
98953,Labridae,Anampses femininus
16862,Labridae,Anampses melanurus
11071,Labridae,Anampses meleagrides
30406,Labridae,Anampses neoguinaicus
15373,Labridae,Anampses twistii
82207,Labridae,Anampses twistii
107706,Callionymidae,Anaora tentaculata
50131,Muraenidae,Anarchias seychellensis
28739,Anarhichantidae,Anarhichas orientalis
54997,Gobiidae,Ancistrogobius dipus
38821,Gobiidae,Ancistrogobius squamiceps
28209,Gobiidae,Ancistrogobius yanoi
16339,Gobiidae,Ancistrogobius yoshigoui
98874,Blenniidae,Andamia reyi
18340,Blenniidae,Andamia tetradactyla
107754,Anguillidae,Anguilla anguilla
107753,Anguillidae,Anguilla australis
1072,Anguillidae,Anguilla japonica
41675,Anguillidae,Anguilla marmorata
44375,Stichaeidae,Anisarchus macrops
141776,Haemulidae,Anisotremus caesius
141784,Haemulidae,Anisotremus interruptus
50694,Anomalopidae,Anomalops katoptron
107044,Anostomidae,Anostomus ternetzi
98555,Anotopteridae,Anotopterus pharao
106885,Antennariidae,Antennarius biocellatus
22618,Antennariidae,Antennarius commerson
28361,Antennariidae,Antennarius commersoni
53467,Antennariidae,Antennarius hispidus
13637,Antennariidae,Antennarius maculatus
58599,Antennariidae,Antennarius pictus
35884,Antennariidae,Antennarius randalli
107809,Antennariidae,Antennarius striatus
73710,Antennariidae,Antennatus analis
28363,Antennariidae,Antennatus coccineus
53465,Antennariidae,Antennatus dorehensis
50590,Antennariidae,Antennatus nummifer
54253,Antennariidae,Antennatus rosaceus
35882,Antennariidae,Antennatus tuberosus
50600,Antennariidae,Antennatus tuberosus
104756,Caproidae,Antigonia capros
90396,Caproidae,Antigonia capros
75248,Caproidae,Antigonia rubescens
48258,Caproidae,Antigonia rubicunda
106237,Moridae,Antimora microlepis
140496,Serranidae,Anyperodon leucogrammicus
21950,Serranidae,Anyperodon leucogrammicus
30180,Lutjanidae,Aphareus furca
108280,Lutjanidae,Aphareus rutilans
45515,Characidae,Aphyocharax nattereri
45167,Characidae,Aphyocharax rathbuni
48367,Cyprinidae,Aphyocypris chinensis
25368,Scorpaenidae,Apistus carinatus
5108,Scorpaenidae,Apistus carinatus
58200,Aploactinidae,Aploactis aspera
17579,Poeciliidae,Aplocheilichthys normani
44830,Gobiidae,Apocryptodon madurensis
1074,Gobiidae,Apocryptodon punctatus
98828,Apogonidae,Apogon abrogramma
33367,Apogonidae,Apogon cavitensis
22271,Apogonidae,Apogon ceramensis
31864,Apogonidae,Apogon cf.
60681,Apogonidae,Apogon chrysopomus
22278,Apogonidae,Apogon chrysotaenia
51367,Apogonidae,Apogon guamensis
33643,Apogonidae,Apogon hartzfeldii
33717,Apogonidae,Apogon hoeveni
20385,Apogonidae,Apogon indicus
20204,Apogonidae,Apogon kominatoensis
92619,Apogonidae,Apogon lateralis
9999,Apogonidae,Apogon lineomaculatus
40634,Apogonidae,Apogon luteus
33665,Apogonidae,Apogon margaritophorus
72077,Apogonidae,Apogon monospilus
99841,Apogonidae,Apogon monospilus
22266,Apogonidae,Apogon multilineatus
72009,Apogonidae,Apogon multilineatus
96008,Apogonidae,Apogon ocellicaudus
48470,Apogonidae,Apogon rueppellii
21913,Apogonidae,Apogon sealei
54251,Apogonidae,Apogon seminigracaudus
60667,Apogonidae,Apogon semiornatus
95826,Apogonidae,Apogon semiornatus
89943,Apogonidae,Apogon smithi
48371,Apogonidae,Apogon unicolor
48460,Apogonidae,Apogon victoriae
41320,Apogonidae,Apogonichthyoides niger
47118,Apogonidae,Apogonichthyoides niger
11714,Apogonidae,Apogonichthyoides sialis
94215,Apogonidae,Apogonichthyoides timorensis
51230,Apogonidae,Apogonichthys ocellatus
51231,Apogonidae,Apogonichthys waikiki
85065,Pomacanthidae,Apolemichthys griffisi
55349,Pomacanthidae,Apolemichthys kingi
85066,Pomacanthidae,Apolemichthys kingi
26727,Pomacanthidae,Apolemichthys trimaculatus
99374,Pomacanthidae,Apolemichthys trimaculatus
85068,Pomacanthidae,Apolemichthys xanthopunctatus
85069,Pomacanthidae,Apolemichthys xanthurus
108339,Lutjanidae,Aprion virescens
101988,Scyliorhinidae,Apristurus herklotsi
47205,Scyliorhinidae,Apristurus macrorhynchus
107485,Scyliorhinidae,Apristurus platyrhynchus
11653,Ophichthidae,Apterichtus australis
26782,Ophichthidae,Apterichtus hatookai
22487,Ophichthidae,Apterichtus klazingai
4192,Ophichthidae,Apterichtus moseri
59323,Apteronotidae,Apteronotus albifrons
47362,Apteronotidae,Apteronotus leptorhynchus
59179,Cyclopteridae,Aptocyclus ventricosus
950,Cyclopteridae,Aptocyclus ventricosus
108231,Osteoglossidae,Arapaima gigas
42880,Trichodontidae,Arctoscopus japonicus
56820,Cynoglossidae,Arelia bilineata
87730,Cottidae,Argyrocottus zanderi
89505,Sparidae,Argyrops bleekeri
108135,Sciaenidae,Argyrosomus japonicus
53264,Ariommatidae,Ariomma evermanni
670,Ariommatidae,Ariomma indica
1070,Ariommatidae,Ariomma lurida
152885,Ariidae,Ariopsis seemanni
50163,Congridae,Ariosoma anago
20596,Congridae,Ariosoma anagoides
21320,Congridae,Ariosoma fasciatum
108438,Congridae,Ariosoma shiroanago major
74190,Cyprinidae,Aristichthys nobilis
28335,Tetraodontidae,Arothron caeruleopunctatus
79761,Tetraodontidae,Arothron carduus
141024,Tetraodontidae,Arothron diadematus
10399,Tetraodontidae,Arothron firmamentum
44340,Tetraodontidae,Arothron firmamentum
107143,Tetraodontidae,Arothron hispidus
107144,Tetraodontidae,Arothron hispidus
13957,Tetraodontidae,Arothron hispidus
35865,Tetraodontidae,Arothron immaculatus
107146,Tetraodontidae,Arothron manilensis
24310,Tetraodontidae,Arothron manilensis
12934,Tetraodontidae,Arothron mappa
32839,Tetraodontidae,Arothron mappa
87324,Tetraodontidae,Arothron mappa
9639,Tetraodontidae,Arothron mappa
13299,Tetraodontidae,Arothron meleagris
31372,Tetraodontidae,Arothron meleagris
34455,Tetraodontidae,Arothron meleagris
89798,Tetraodontidae,Arothron multilineatus
108344,Tetraodontidae,Arothron nigropunctatus
19430,Tetraodontidae,Arothron nigropunctatus
68408,Tetraodontidae,Arothron nigropunctatus
107147,Tetraodontidae,Arothron reticularis
46161,Tetraodontidae,Arothron reticularis
94266,Tetraodontidae,Arothron reticularis
1060,Tetraodontidae,Arothron stellatus
61559,Tetraodontidae,Arothron stellatus
94110,Tetraodontidae,Arothron stellatus
62683,Monacanthidae,Arotrolepis sulcatus
48462,Arripidae,Arripis georgianus
2551,Cottidae,Artediellus dydymovi dydymovi
47128,Cottidae,Artediellus fuscimentus
54564,Soleidae,Aseraggodes cheni
54565,Soleidae,Aseraggodes cheni
41997,Soleidae,Aseraggodes kaianus
49702,Soleidae,Aseraggodes kobensis
53309,Soleidae,Aseraggodes senoui
28914,Gobiesocidae,Aspasma minima
37956,Gobiesocidae,Aspasma minima
86608,Gobiesocidae,Aspasma minima
98603,Gobiesocidae,Aspasmichthys ciconiae
27299,Blenniidae,Aspidontus dussumieri
140039,Blenniidae,Aspidontus taeniatus taeniatus
64949,Plesiopidae,Assessor randalli
45425,Trichiuridae,Assurger anzac
108350,Auchenipteridae,Asterophysus batrachus
53280,Bothidae,Asterorhombus cocosensis
36051,Bothidae,Asterorhombus filifer
16124,Bothidae,Asterorhombus intermedius
93495,Gobiidae,Asterropteryx atripes
52453,Gobiidae,Asterropteryx bipunctata
94455,Gobiidae,Asterropteryx ensifera
16776,Gobiidae,Asterropteryx ovata
2437,Gobiidae,Asterropteryx semipunctata
29183,Gobiidae,Asterropteryx senoui
20516,Gobiidae,Asterropteryx spinosa
72482,Gobiidae,Asterropteryx striata
53146,Gobiidae,Astrabe flavimaculata
2288,Cottidae,Astrocottus leprops
95791,Cottidae,Astrocottus matsubarae
107854,Cichlidae,Astronotus ocellatus
58617,Characidae,Astyanax fasciatus species complex
107568,Ateleopodidae,Ateleopus japonicus
50723,Ateleopodidae,Ateleopus purpureus
3527,Ateleopodidae,Ateleopus tanabensis
54526,Scyliorhinidae,Atelomycterus marmoratus
107755,Pleuronectidae,Atheresthes evermanni
108229,Atherinidae,Atherina valenciennei
41492,Atherinidae,Atherinomorus duodecimalis
107811,Atherinidae,Atherinomorus lacunosus
56800,Atherinidae,Atherinomorus pinguis
79689,Atherinidae,Atherion elymus
44170,Cottidae,Atopocottus tribranchius
58893,Lepisosteidae,Atractosteus spatula
54430,Lepisosteidae,Atractosteus tristoechus
153005,Lepisosteidae,Atractosteus tropicus
469,Carangidae,Atropus atropos
2044,Blenniidae,Atrosalarias fuscus holomelas
1156,Blenniidae,Atrosalarias hosokawai
58278,Carangidae,Atule mate
47282,Auchenipteridae,Auchenipterichthys thoracatus
14190,Grammistidae,Aulacocephalus temminckii
63789,Aulorhynchidae,Aulichthys japonicus
44807,Gobiidae,Aulopareia unicolor
11762,Aulostomidae,Aulostomus chinensis
140714,Aulostomidae,Aulostomus chinensis
14111,Aulostomidae,Aulostomus chinensis
19920,Aulostomidae,Aulostomus maculatus
5498,Aulostomidae,Aulostomus maculatus
5499,Aulostomidae,Aulostomus maculatus
45735,Tetraodontidae,Auriglobus nefastus
48465,Labridae,Austrolabrus maculatus
108812,Scombridae,Auxis rochei
90425,Scombridae,Auxis thazard
98760,Gobiidae,Awaous melanocephalus
17808,Gobiidae,Awaous ocellaris
141763,Gobiidae,Awaous transandeanus
47997,Badidae,Badis badis
152886,Ariidae,Bagre pinnimaculatus
47995,Cyprinidae,Balantiocheilos melanopterus
15207,Balistidae,Balistapus undulatus
28847,Balistidae,Balistapus undulatus
15214,Balistidae,Balistoides conspicillum
45205,Balistidae,Balistoides conspicillum
45558,Balistidae,Balistoides viridescens
7538,Balistidae,Balistoides viridescens
21651,Banjosidae,Banjos banjos banjos
49827,Banjosidae,Banjos banjos banjos
108206,Cyprinidae,Barbonymus gonionotus
